timestamp,temperature,pressure,vibration,current,voltage,humidity
2021-01-01,21.991086252911018,98.98232092743669,2.5404078119022713,15.553368475500093,233.46732801022776,51.157634959889
2021-01-02,25.132583335874386,99.19343278837918,1.9837363770177223,16.00101743265011,230.6060735258478,42.6032627617569
2021-01-03,29.81272390132148,86.607977290744,1.0426615040927627,15.280145460058208,239.65743810958213,65.0
2021-01-04,21.935400997134252,92.67942424326556,1.7380964964680765,14.803822163762323,233.1680535490685,58.27707657308834
2021-01-05,17.54418806544336,95.50300350998732,0.5385332404622777,12.428951368280972,232.89566779042286,53.58922317888847
2021-01-06,21.79739001425972,99.50508905779421,1.1114051743079345,13.580490537008071,229.367074456424,56.479746745004505
2021-01-07,29.94848954507558,114.12816318556868,1.2803566348164823,14.536187343635607,231.71370320363278,51.60591800836995
2021-01-08,26.339358078726587,103.01735887084547,1.3749198431347365,18.73784664953642,232.13125441753297,49.00519794826396
2021-01-09,24.971817597372215,95.08700905728114,2.775175064651387,12.99618135652374,231.53972065298123,43.427455889581964
2021-01-10,17.67241078641228,112.29721659071654,1.7137523994104598,18.557485934567836,229.74764916124127,51.05360901788991
2021-01-11,21.651649019593766,103.55638972662304,2.22027885936253,16.70161800083651,231.23236578350344,57.18590868772196
2021-01-12,20.55298038356422,96.0255013987299,2.187734253053749,15.35921187304273,228.73865708763245,50.55505204678648
2021-01-13,27.400781542507783,103.80295483855895,2.4963842144277493,16.425370474003827,230.47844851501952,36.022761662654915
2021-01-14,30.536564859881025,101.11100284192862,1.3438227055062277,10.966704604980348,232.14496322857008,59.850520397501676
2021-01-15,23.231406472161634,110.93854587821116,2.2291018147755266,12.044643277468865,227.63385463212325,51.068908156630194
2021-01-16,28.79961068506903,93.56233295784808,2.4454995092704923,18.951670719124184,231.1453359472173,47.589663079405774
2021-01-17,29.34249412394375,101.38998369583388,2.9268160304816746,13.963220691524027,232.1410850460414,50.20586200012776
2021-01-18,25.36285300892054,89.08341719647453,1.7513424194868437,13.997689968766185,232.30544929255112,53.99195966952965
2021-01-19,28.765675541036266,109.1581426380781,2.624851331975973,19.899405149454918,229.60316425032394,51.69885974485936
2021-01-20,30.652603643422033,97.66297799511189,1.8671844540199547,15.652382238518904,227.87471395295393,53.49505164043924
2021-01-21,27.851608918927163,93.86541031413967,2.80870787695281,13.429155515640927,227.59641349139505,47.608392327613004
2021-01-22,32.82944047930248,100.09658862681171,1.5287560733223264,14.584459493503504,228.33651378085665,50.3230443015967
2021-01-23,31.85588513605646,101.50601501780405,2.511577167538584,19.02993146586519,226.40035377328525,52.796095199918206
2021-01-24,23.872794398858836,95.54621983313879,2.4422898268846795,13.25057245413018,230.93313632078653,54.35624389479032
2021-01-25,24.162176109449984,100.82046786939046,0.9531379881070483,19.46735692146902,221.04324952869166,55.654983174982696
2021-01-26,27.61373966881988,110.61881068334397,1.8894611523677394,11.936024712676842,234.34691495063475,54.12481308130404
2021-01-27,29.07690280536815,106.30504244811584,2.86988245066697,14.117794683098557,231.72467477677122,49.08628240832933
2021-01-28,27.232380754743357,90.41030487022876,0.7047670193634664,16.125631163403085,232.47723819942357,52.54564086997017
2021-01-29,22.839983012286705,95.01476182051634,2.4103176910536708,19.041526161579945,226.62953889985388,55.08433797765974
2021-01-30,22.977743079815408,98.48162934910873,3.3037369952134807,10.824937507001735,233.44996328737986,46.5212634741691
2021-01-31,31.540009739302498,95.36535364685724,2.3357683026044813,18.71222794076248,226.56314911113046,46.039826720655775
2021-02-01,24.449000629808797,101.54753560132643,2.661217132036642,14.201342401254047,228.05634811408873,47.466307221111606
2021-02-02,23.26344688126438,86.78842040363425,1.6939748398974386,10.847722665927904,220.37287736413137,49.65516968595692
2021-02-03,29.579343226717867,109.56687097472397,2.6265541578822487,12.19030125748745,231.38383959182013,45.082057582585605
2021-02-04,32.37142200904279,98.41294427392656,2.241272771427074,19.58705330964927,224.2026090677297,49.39918923836497
2021-02-05,29.127148301548754,107.12459585204473,2.2539599428826236,16.37638304878025,231.60107521653245,48.30458951748797
2021-02-06,24.87745182506459,98.9632521442299,2.0942499510455668,16.388978133103738,232.4719880379835,55.72270545869816
2021-02-07,32.179847868502726,98.86947454476994,1.4402690802069251,15.332482696899184,229.04052760912137,51.082948016914024
2021-02-08,29.280104781290564,107.31235678547807,1.7875200522747163,18.379384094154428,222.4114281466518,49.98069993597122
2021-02-09,29.635027593486814,92.36954463130024,2.6430629097336507,15.461779093248275,230.20567373353472,52.50422863210025
2021-02-10,27.1564837583841,94.2435549139948,2.8351055269154024,16.613248231625736,227.08838074556942,56.50656372953386
2021-02-11,33.049037311162934,105.43617333769403,1.454529981795594,12.890428285497265,229.13922078643824,55.677053337106415
2021-02-12,27.98419908954911,103.16107900580386,2.284436679992578,15.664277354493192,227.11507122327367,50.38732082640009
2021-02-13,24.998717544816202,101.7983102771147,1.3538750849294323,19.232847740725273,227.5005592682396,48.206037038347155
2021-02-14,28.145525371734568,93.17857295092932,1.6687384645090297,18.984249476437583,229.4583795268112,58.36705812689706
2021-02-15,25.386226053936834,116.74539263184572,1.3494412438760763,16.9610548139743,226.86851404483383,39.48039054841235
2021-02-16,27.870693255902143,106.2588421366231,1.952576096414293,13.152122649186484,231.10603581654416,52.16622867672414
2021-02-17,23.297153692191433,102.46537805493652,2.9696249299749464,11.087659240935519,228.4438633161999,58.24301391478268
2021-02-18,30.89152565085305,103.60307942372454,0.5886758841104675,10.086929661174363,234.05003879428517,52.881119884661565
2021-02-19,25.23751183361646,92.91763027342158,2.1508334308692616,19.070826898351516,230.22930033006858,51.456044474737276
2021-02-20,28.74049617322989,89.22825630071516,1.8987281156671025,15.55370749387591,226.2632555627948,54.06589336352016
2021-02-21,22.106232538980706,94.63997825136084,2.400193816005207,15.526884720002387,235.11873856598012,50.39851938226627
2021-02-22,25.211353648315065,114.16877257214365,1.7055013543370596,15.960967020572989,226.81237928921075,47.58463102177927
2021-02-23,30.540901532733844,100.01563203697518,2.1284314396562807,14.690604024310524,234.45722791036837,54.101905504368936
2021-02-24,25.151388324552443,90.35485043323125,3.2219001733348134,18.256863853926255,228.10438927155232,49.82233640416148
2021-02-25,29.291959482171897,101.23850008100719,3.0222294903575384,14.767021094242956,231.3089627230572,50.29434727551641
2021-02-26,25.915564846157856,99.11151539645108,1.8135590757962978,16.717306304539647,235.979776131834,50.492421442232455
2021-02-27,29.546266449680815,108.23833388682587,1.9618405765652347,11.946325988744283,231.42700979809604,45.45730204575344
2021-02-28,30.049151695828158,105.1669137458958,1.4758830448200155,18.144461660513855,224.8043040579312,59.964224232578964
2021-03-01,28.95448396431712,88.32018229472585,2.5742571828706318,15.781214627545854,230.16402291515985,49.47944014286328
2021-03-02,29.27238492087022,101.00076378940963,2.3772894224514385,17.05149366563787,227.38986637846355,45.6386459627813
