timestamp,temperature,pressure,water_level,flue_gas_temperature,feed_water_temperature,steam_flow,oxygen_content
2021-01-01,193.16514821612344,596.1776415677833,58.28173912605903,168.45942115180148,77.05188719750616,22.644249686997966,4.599849828175956
2021-01-02,198.03011102094055,1110.2758018967597,58.184724982273906,171.9474644726218,78.232561472043,24.190899249843643,3.7178001932159415
2021-01-03,187.94371604418,775.1030218533039,59.823170201578066,156.80856786991458,87.33390260737812,25.310490050349532,4.924741972758205
2021-01-04,189.31615506545796,937.5286531828455,55.81197349633744,170.92328047468928,89.75484525301356,30.030279772172253,4.706861479843879
2021-01-05,183.1344047384244,1220.166335003611,59.290816315464276,175.57232876323692,87.77608206366016,18.816309521837603,4.764024992590793
2021-01-06,198.2614542373065,751.9862602748013,61.597209275398896,173.01405090515442,83.4590795599199,20.616882875749948,4.307477923454094
2021-01-07,159.75090906207916,1235.4045135972485,60.065563354493,166.5104629262946,77.2465307171572,20.10687582827343,4.931361072839834
2021-01-08,193.3814305269584,888.4655270391407,63.92973168893173,189.1373587080916,81.16653491067615,27.127536327368723,3.780506381168084
2021-01-09,194.55521322177358,1098.9590446383252,58.85528081859494,197.0945990463067,89.06418467966405,27.833306452418736,4.21320856960331
2021-01-10,192.9048413436526,841.7220776192929,56.12684126184619,180.96338837478817,82.37850706061485,10.276521230884358,5.509018247815489
2021-01-11,196.60637986100863,1077.4445306248256,61.57027024617556,185.78003628848003,85.95102670234674,36.00170517368783,4.700014919316229
2021-01-12,207.60911582449378,1060.9594379345228,55.40359281527846,163.57298708164942,89.45061746760521,27.040815876378808,3.7063740612990994
2021-01-13,166.02505740994556,1008.2337500468255,67.65381856935265,160.09247312150697,79.55089195792404,28.634083987756373,5.071944661647918
2021-01-14,188.03293233347142,1009.7358886216618,68.26642989617196,182.2642285596859,79.67278486926553,30.655623994396674,4.394130593498993
2021-01-15,179.83094429868984,988.8862001534836,54.52808866546358,158.7786888428618,77.53113039229615,19.83341333189758,5.229657715063207
2021-01-16,200.95067649791466,1338.4250661080291,66.96155350819832,178.769764318862,84.82844318533344,23.20577886696993,3.8372055079182465
2021-01-17,205.74188435191573,678.2739096112309,60.48209443836713,199.99721097127303,82.43075448500619,23.740972896028207,5.336416806182043
2021-01-18,178.72359718411747,672.8130554761836,59.18172531687908,158.28680910460753,91.32302497682664,15.118945096915834,4.586787946767452
2021-01-19,200.6652319807646,835.3341559744669,55.18640903019318,179.74687361259015,81.2866456291819,24.02208585677074,4.186640460016525
2021-01-20,183.58352315080538,1400.0,64.8383471919665,170.31450510099225,79.33299203391446,23.537731470550312,4.639507850354026
2021-01-21,177.42113776606627,991.0759077992168,57.68943437451869,158.22919289238726,81.05245965375693,21.266289772993822,5.442661185815519
2021-01-22,190.29897654349796,885.9362223626946,64.12714695761903,171.99351698358745,87.7344572718497,27.85559342007807,4.1485765049048515
