timestamp,temperature,pressure,vibration,flow,current,voltage
2021-01-01,53.13727288926978,364.18226341400543,3.378012605058297,21.885776339002707,30.25004406838189,410.9619274300043
2021-01-02,38.77261337652263,252.28321027683586,2.588646054415002,18.156010373687206,24.46868835504439,410.10447696952065
2021-01-03,54.94656156420209,480.7242658515856,4.926530471190113,33.512383760143464,27.203303723425318,409.71422252632163
2021-01-04,44.99560769484566,369.05029586531987,2.825162497945561,26.77354276838233,27.048460217828726,417.7754175945273
2021-01-05,46.55965534782275,442.6201142690633,3.1529998125340564,32.076976247071116,26.652344388787853,410.2684484887406
2021-01-06,30.788933461014448,283.02060161679697,4.81504205182046,34.92650737283698,28.107525888761682,408.90906132385334
2021-01-07,49.07088420534594,462.56483549063995,4.946827309638686,30.763850272728924,22.363191366091545,408.19027919378385
2021-01-08,56.672531797123845,432.7051962994274,3.452830425350881,17.496049349576282,35.83982780401669,409.92848020905893
2021-01-09,47.7981972524308,384.98869239970594,2.636405243369224,17.448207154867962,23.46105324417424,402.1669059232964
2021-01-10,42.82953735659524,441.50361360191965,3.8557141041190324,32.401931598761934,32.8685611028824,408.31241389302824
2021-01-11,60.92046881476452,473.1449215310639,2.1281551183327747,27.09193922804164,16.283901536985677,416.7525996247799
2021-01-12,50.05101358132466,216.44503924890097,4.474240875686137,23.790840501166834,32.66177916573324,409.76478775384345
2021-01-13,50.945857664877735,324.7246227636074,3.975198330331634,22.879502640166567,23.93616173975558,412.7119266060857
2021-01-14,54.02974036195872,331.8325453663943,3.0638817053408296,25.122412426826187,24.393526253860543,410.72006681223695
2021-01-15,54.24636044697252,431.1079964356551,4.864898046502205,17.425579628847917,22.937070105128978,409.99329488661544
2021-01-16,33.31344539375045,314.27746740969485,3.665092243124642,25.71544726855561,27.009490712231976,419.1139432888352
2021-01-17,32.697836005641044,285.44603540009354,3.5746370536547403,26.326394813486704,21.089980917119778,412.59968871575603
2021-01-18,58.15425385729093,411.4581849230258,2.9300622796778573,28.171207591840172,28.501245818236736,407.0101596841329
2021-01-19,40.82892255079293,357.5625648819884,4.340806860201238,19.19551552910133,29.93381604218235,414.86079672288287
2021-01-20,69.41929916858568,482.49089186190014,3.1124178310677344,26.92237032221726,21.94203858642762,411.74213695574787
2021-01-21,46.91082909640683,423.7562586944241,4.0365236661673105,24.925263700880212,19.531208547678247,408.940293613605
2021-01-22,53.49493183519519,490.66303340544687,3.114888163289736,25.850584178586026,24.54287436184782,415.8819609668963
2021-01-23,50.20620459962699,398.7307754269504,2.5697451290459483,31.131605351762747,16.10369421823235,411.0985464363918
2021-01-24,47.73292648642416,363.6695856038617,4.6143535288303905,40.0,17.448008092598638,414.50615892794804
2021-01-25,54.873231880273174,303.4038265026722,3.595731505722961,22.512732775582613,28.13455341203058,407.99051545553266
2021-01-26,55.77342264697333,387.0725956545704,4.325096981192133,29.941216507172392,21.88628472955255,408.6631414860217
2021-01-27,48.92428360678702,550.5073427040959,3.3897529901838577,21.38062070404435,22.86227106882278,411.5491882102722
2021-01-28,40.287805325980166,338.7063849435451,1.9475765521686392,24.45723120933927,33.00360641169946,411.6988145444512
2021-01-29,41.47721042792224,467.0600131604431,2.2113828666028845,20.725706575388216,25.623855159008787,409.1100071904657
2021-01-30,63.74366934324504,384.08347159977075,2.0213385702085644,26.78264169133747,25.05516982207092,414.78710678102806
2021-01-31,44.297998629792005,486.5162200001083,3.206453456590123,25.257195638840823,29.800600114099726,403.32741100366223
2021-02-01,40.14250053033444,412.83154454023884,2.936455884390004,22.625986332290434,22.866177350710274,409.4254031241193
2021-02-02,58.28995771188158,377.187768248242,4.098972107858218,25.364210995657558,26.902708334972004,409.2476670583471
2021-02-03,43.04031150706705,382.0880467628697,1.5689561409011843,26.629303467539373,26.02110950494638,409.6882650856709
2021-02-04,46.94510218790555,484.46722213178344,2.0660468826982497,10.850592194696375,31.313226923556048,413.3015984233225
2021-02-05,63.46710018394347,406.6674338233159,3.9724952043565787,22.40118480437131,31.341008261623852,413.75139103578715
2021-02-06,41.85513493133246,481.70566726814377,2.370710382353563,29.613665341026127,32.21339796263898,410.19426623256794
2021-02-07,38.055503548683404,382.64542006469276,3.024620219752211,28.379426588922026,15.375114221506657,411.9606112153918
2021-02-08,48.87721412590197,414.91372206413917,1.9308748366338284,21.801970061048635,25.922550294460056,409.86507889456254
2021-02-09,37.55564326981783,488.15857935644317,2.4965615551109703,24.342452833105117,28.75648707347363,409.3250953164047
2021-02-10,46.89530613908081,384.1901806610984,4.418918393140953,25.316878391462005,24.974869955997534,413.5279061135169
2021-02-11,48.625887497052936,331.27698219070726,2.7058871043416484,27.935104225814694,33.02068343836547,409.9027854504393
2021-02-12,49.127845028117676,387.7452090450845,3.569663046204658,20.0386683830093,19.749865642060744,407.81097831759024
2021-02-13,64.98186298139215,479.1080219195862,3.041021122624902,20.285090405423432,26.717587405743938,409.24724060573544
2021-02-14,41.101578838648955,449.7948125039141,5.0599440772067545,33.52401705794427,18.289978229830183,409.4197246321124
2021-02-15,54.25559249298672,299.1938244236149,2.9308625692102046,19.666476442117336,13.850161853502138,403.6125397575436
2021-02-16,44.97541899992941,435.0568517552048,2.9497348804059293,17.4507139267024,21.270088023496132,409.0555563543016
2021-02-17,56.28400024651602,392.5183796707292,4.286744628523974,27.835968694531854,29.51865417768791,407.2715457002295
2021-02-18,55.88121056215637,484.83009872758265,0.20991134768343833,28.058796248131696,20.043529847148793,411.22375504954596
2021-02-19,38.74031075972473,343.91198292259907,3.0315407578546134,23.4694575087053,27.829654116244186,411.8853799421787
2021-02-20,35.47511069153526,356.34552227065507,3.356697547988522,28.170286061157906,24.681495779134945,405.80110425654834
2021-02-21,43.558783621645205,438.41539278177737,4.003026604754726,15.548969814246007,16.117179258659597,418.90717332571927
2021-02-22,57.99188631424244,472.6021526025598,3.0321962560582105,27.7275923072763,20.821722866909198,408.1317797687111
2021-02-23,46.99660786674831,383.84933417152973,4.548465241831186,18.483348010639855,28.479391079351682,411.6619911358659
2021-02-24,50.575894258482464,399.83440203783476,4.540132489705493,25.056605206256947,30.588645006869776,414.2351396609229
2021-02-25,75.0,380.7606685593143,1.9121577128355944,29.59838919956956,14.999060926055279,414.7344473586314
2021-02-26,55.76731382397938,428.52429108850845,5.6361490005683805,32.23566909071133,29.542890733580236,408.36046656198806
2021-02-27,59.3479844639511,452.21182595598555,1.0691265907920395,26.685185510420247,22.58885393098232,405.03331971525057
2021-02-28,67.73374930408893,419.86886598833854,1.352797813316343,28.898270622656643,31.31739919055268,406.71349507542607
2021-03-01,65.17371741562097,470.4024496610325,3.4508791908559058,21.030145013711852,26.13407591203565,401.70873959419816
2021-03-02,72.13875788532731,508.44012633735355,2.150452737975785,17.052272469225834,20.57710129366109,416.550810134007
2021-03-03,53.278493598163735,345.65123150071196,2.062314797456526,17.210590011672117,20.102019685788804,411.1282180309718
2021-03-04,45.32522515314521,391.7762602462541,1.3797216626505253,23.626096946561574,32.02034836596039,407.3229779515522
2021-03-05,60.69548040150961,521.7884313713579,1.4349013413001304,34.611819141383265,28.67878286188349,404.7288432136407
2021-03-06,44.09744271538359,296.84666249887874,2.0521198838720305,24.3975925560092,20.432232600141585,409.6425609196855
2021-03-07,68.02463843646773,454.3213659954792,2.480402451439168,16.467338427971114,22.46170612715101,411.2795787517649
2021-03-08,57.54380936194204,353.65953723186794,2.794112133712667,18.178438382551576,24.730631314434678,410.8225531685251
2021-03-09,41.01729574251081,378.8756336610222,3.2229768851435794,27.131949355405766,35.60197522477622,412.151037837684
