timestamp,temperature,pressure,vibration,flow,speed,oil_pressure,oil_temperature
2021-01-01,317.7186114636869,2153.0225938380745,3.62935997075893,319.94988072503475,3060.112456607445,278.6130674361833,62.044827207760484
2021-01-02,237.0292877543007,1719.783510896322,3.0460797222317986,302.28126662391816,3058.032767823419,290.2720781121789,56.232232900027746
2021-01-03,316.2308054024972,1800.6138938611975,8.365036450176001,350.5137828850391,3040.370174035325,296.77686814454523,59.51727200935275
2021-01-04,275.7669474069554,1811.4344589200825,5.448702761553071,375.30275450862695,3026.9789219263525,312.69995140542267,59.87916810393867
2021-01-05,367.82953458606556,2158.193836776428,3.4517727664350764,334.3638547566805,3061.216324233056,349.3104569662761,65.26001413019576
2021-01-06,318.5049526104238,2199.246700247102,9.680190058715901,330.5035823373898,3021.8933567192034,261.8187778553337,67.1644993424097
2021-01-07,389.62200342959375,2325.633774239002,6.091704081226256,314.54035599221373,3043.2959187449474,384.3146322279422,61.20181439486334
2021-01-08,330.84435166403193,1358.7268152951947,5.385567789035677,431.3298580941848,3036.6438690843042,332.5236108911681,64.9586153517302
2021-01-09,366.6634880761341,2015.2713463461178,4.865655728071006,292.53260942600747,3040.4110333973663,339.55875430843554,69.78618398878879
2021-01-10,398.68206331015256,1906.643673621227,6.574533713034032,271.0651853280639,3011.087534641653,274.50569609951754,57.84427651384274
2021-01-11,280.49267406660687,2453.1273030821358,2.3615516922160302,311.6216402280803,3061.8261193051485,353.74059552641035,63.327768340873284
2021-01-12,166.13484847188784,1863.1963536983303,7.062661059517098,312.7315046209152,3053.106125764735,371.20276212341855,59.93937581714707
2021-01-13,363.56010139985904,2340.5571736098536,8.772739310264472,378.90750005702165,3028.4215221935374,367.94683876680114,61.16708238289375
2021-01-14,372.4207074928715,1908.7837767588778,6.919585966842549,371.9863259378534,3070.978140559271,326.81798742116,70.4101941510541
2021-01-15,278.6861871114218,2442.710424880523,2.524440842498677,344.08323939572455,3049.3620594817157,317.2051683665084,56.28469267520549
2021-01-16,389.19187176072245,1669.1726491624645,7.927670994678293,355.13653878185926,3034.8874591931935,399.46801322703294,57.85193856139768
2021-01-17,300.7966428989365,2335.2375227641955,4.083590017770474,300.2133557061221,3060.6296704196993,349.1380659161563,59.04243438519306
2021-01-18,316.17813398536026,2553.6753073318623,7.2618482575963785,306.11451064909863,3041.0938410033873,270.6011239992214,67.09496513720563
2021-01-19,334.4864645998607,1532.3407511326839,3.604613727813946,259.926422163736,3057.5482462967393,340.3731881333951,61.29040214960235
2021-01-20,364.1469099726867,2347.934414480253,4.743970494262433,322.0922295084863,3047.0341443933025,338.9561978898081,66.70704894332707
2021-01-21,303.2981142185092,1959.3588415285094,6.002194990276708,345.8840630261141,3079.1942684795686,395.4762056345266,60.20104161516825
2021-01-22,331.71873291730157,1693.5183276542384,4.71536347994682,347.1304601424478,3080.015654712565,319.86102656227206,61.53391057058059
2021-01-23,390.55559297754417,1921.1466777608873,4.381096821061707,358.8837123114126,3067.822386050628,270.86900067554234,66.55907854464809
2021-01-24,334.21107022251454,1556.4932575941202,6.069416493918967,398.0346897567762,3073.9656550195496,386.77288133065025,66.42299538160489
2021-01-25,452.9801797021487,2048.421500033314,4.28929955195504,200.95924440122727,3068.8347959782127,284.4350536910414,67.96963927648957
2021-01-26,385.70237284089814,1983.0711351505183,5.836576829569516,357.1726317019988,3075.4164033095976,330.3084578820648,68.05995254908093
2021-01-27,323.3566039967401,2573.910788860818,8.336821649519125,325.67687443332454,3038.0456865026486,325.3709591802542,63.625553537718886
2021-01-28,343.48753145948115,2022.820601593141,6.664220176371911,310.8953716503878,3033.2536924859974,329.8046999174705,64.61477152462427
2021-01-29,297.87119499489455,2686.583251029341,5.004983655171482,330.2887277632917,3048.2353243447615,276.66787269439396,65.90586876532764
2021-01-30,281.3410133864018,2041.6434167314676,5.4180479152062135,285.33413904412214,3071.4741952047125,304.37349698095005,62.70603857480804
2021-01-31,407.3455425976612,1782.886489814909,6.786880034298784,265.8645778543418,3043.3218367967183,331.1056297933575,64.9813631943168
2021-02-01,343.94920792373637,1656.7842929721035,5.492134836954664,342.0873502738071,3063.390973941298,347.7963501151874,69.21397550750504
2021-02-02,340.6876870235715,2175.511567570054,3.5337106833983065,340.3876001554781,3015.711370672487,356.99811260368034,71.96542784275037
2021-02-03,407.9049204301316,1741.9061588372963,4.89557638788803,355.62103665478287,3006.9053370237825,388.987022261466,69.91452826274812
2021-02-04,365.93113193696763,1486.859220689228,8.844468499574608,369.00998691505487,3037.3079328592557,256.08980886657,65.18819126634587
2021-02-05,312.09971817659493,2231.3923241471202,4.783358317770294,328.0331662304867,3031.334095768948,450.0,68.5951952014576
2021-02-06,492.5041718848161,2405.368078771875,5.397142834426609,350.43142149313957,3032.8134855962558,347.9837205168703,58.55094275560888
2021-02-07,397.30942026377966,1848.7310953600622,3.7622644830575886,256.23149952723315,3056.459487232028,345.5957852036988,71.24997187700625
2021-02-08,386.4078668178067,2095.2100852593176,6.218937636883199,255.52793129126968,3060.5158138649117,360.95334335654417,63.15541292543767
2021-02-09,461.3282170616106,1736.948538226559,6.3870247783093355,284.8745048886725,3041.640542473245,427.2177750313295,69.15945935497054
2021-02-10,339.6538275890342,1682.1195943839227,3.1991966092450586,305.60265080063164,3063.2364619572163,314.36359033694407,69.11824499696463
2021-02-11,380.2105456566863,2876.8933452847095,6.758472571155632,342.0800092931558,3060.076607002809,397.8189155062906,68.77152633622798
2021-02-12,375.17396496228275,2370.7820660403077,5.763000699398642,349.76271735997483,3043.4175807937463,247.96925562885383,68.71937570050737
2021-02-13,377.23272142812664,1574.1309621969403,6.623274967884488,285.5535414973311,3038.7837464624554,369.14601082005714,66.69372064251529
2021-02-14,175.37171012952155,2394.4086099087062,4.071154647154628,330.93178343748866,3071.13023268737,259.6741018119687,62.18442345118108
2021-02-15,377.2476093807757,2082.49487421757,7.535552758055913,306.24551188081284,3011.978184922126,302.18634949374103,61.44923774867475
2021-02-16,362.3824325374178,2056.64041243409,7.718381765717152,320.36110673613075,3035.9426588367955,401.5995199722707,65.5927674216238
2021-02-17,357.0836091358084,1981.3097655005022,6.265315901717297,310.5319868439344,3065.202554998878,337.024347654198,65.9899867950871
2021-02-18,386.4314219695836,1738.0694989712472,5.240777725338091,348.14760238364664,3034.069898643157,328.5312502747969,62.44311664109198
2021-02-19,390.49824818369444,1871.942618973593,5.030705227137044,281.3310122309162,3038.403986633487,277.99109520150904,68.42253227768316
2021-02-20,350.6814801026536,1979.2674381107688,5.242936501254623,332.44745463763337,3032.9661417815796,334.8252815950245,66.41176437090614
2021-02-21,286.2279043752161,1974.736715015074,3.1486998690528907,327.7224121495183,3042.813125562762,328.79331777935346,62.45250487017279
2021-02-22,445.8881759335636,1991.255493266587,2.076531651048922,361.83024953365003,3075.294840938139,312.12718844493804,64.36506070672672
2021-02-23,427.8458169389392,2503.8694305089643,7.000690827784794,282.211898503003,3061.3413358157027,318.1339794467898,65.7779564552514
2021-02-24,373.2272373601149,2251.9581194112757,4.214204616204907,306.2980291209491,3038.1264523620025,338.64819346760333,67.50901379508305
2021-02-25,308.5031899713018,2543.359738882852,7.456170273825507,342.86936836114506,3046.9321688904747,310.3717441182215,59.37619371539416
2021-02-26,426.7597227554647,1823.5347037171368,4.6486758979560205,387.32629915086096,3051.7384411489243,371.0189922757097,63.71217796397268
2021-02-27,433.14590754283125,1658.36346253104,8.610923501851069,356.47406223692343,3048.501011069535,304.6049832405784,62.795543286235436
2021-02-28,304.7034946860324,2298.92924033781,6.053509608097746,405.00650781706895,3053.752567964874,324.6509954822233,66.60871957676933
2021-03-01,414.9703586804621,1464.4535732729007,4.108619684110125,337.2567851894483,3037.517913771473,421.2615727694594,62.86514387946548
2021-03-02,373.2888888562392,2237.3874942069283,5.909965009601845,333.94930021007957,3045.641533835732,287.72015072983754,66.81429227958508
2021-03-03,352.079828835042,2094.431969207114,5.132063670790327,353.9859536329478,3050.645479367711,308.1742601952612,64.88425720621586
