timestamp,temperature,voltage,current,frequency,power_factor,vibration,bearing_temperature
2021-01-01,66.1668686539164,408.51439312695646,296.29395852180943,50.00330336996811,0.9188103499668664,2.2201578146138,66.64431082668334
2021-01-02,63.82983801941528,418.7171235695436,258.91697980968894,49.9342415294672,0.8891374465988637,1.7902469447559133,63.441152549225194
2021-01-03,63.54704529102493,406.58472457118114,236.0626914205984,49.921524722612276,0.8731682703365198,1.1832610448448848,66.53501710857921
2021-01-04,64.9547635992896,400.43501159330265,202.91050477922295,50.0353478959519,0.8874291486536712,3.7034056566261055,57.36535050682331
2021-01-05,60.292309193939474,416.8371874679603,174.90986509294487,49.934714865508305,0.9184782905395811,1.45279872872017,59.22687955767313
2021-01-06,67.44840086932673,409.90447943189463,235.04249541125708,49.99745217527312,0.8868916235868439,1.664472171135235,65.95552430604145
2021-01-07,72.80283568805197,410.72547430406206,274.06410596901253,50.03720850330588,0.9252506508516802,1.5742094790123498,66.45477732993932
2021-01-08,77.70532110231062,411.49018615445993,325.09410819731124,50.079754772744856,0.9190417068048505,2.988090653855338,60.7444000632902
2021-01-09,84.10423266160934,403.04413921510786,267.75093188953986,50.1334890201596,0.9157474312680495,2.3762654954586715,61.35525906644779
2021-01-10,79.57618173653215,407.7223614788444,240.91668297781632,50.03103942195132,0.9001869961143227,2.5509829774718775,53.44275318252505
2021-01-11,79.73768139411715,409.60909719450564,185.79242059956024,49.93846014652663,0.8962004032915633,3.4761905710693948,65.32480126307402
2021-01-12,76.22654609458746,407.08826178177833,255.662016564479,50.01577962569916,0.8886150443714663,2.7282035857726457,68.13836392530406
2021-01-13,86.05861526033084,408.2456444026167,321.617370695401,49.98855358476775,0.9020466730113439,3.0742145209457634,56.880380942611794
2021-01-14,85.79191219784096,408.67047952409393,237.8216225247436,49.90726553708095,0.9396317347623616,1.1571716031349868,68.26265966851793
2021-01-15,86.7996300283915,412.6385108862353,181.73392442542573,50.045324868881515,0.8826465569457589,2.2488834407901197,64.22198673635188
2021-01-16,71.85760266364241,408.17774991112697,271.1800644481818,50.087701942626666,0.8777027976369305,3.2064586176758927,59.66142526165605
2021-01-17,79.02827702201365,410.7177839045117,210.15325103571232,49.90365254744736,0.8750982753544594,2.1178775132711065,59.09809600238735
2021-01-18,81.84119331944358,409.47632912321694,250.50421268904879,50.070414285059506,0.8728851577436295,3.2272783177176945,62.11826501181591
2021-01-19,77.34874076560513,413.3286801438781,223.7507335531469,50.08817787695559,0.8987159606349618,0.8285344272099506,61.76152276972412
2021-01-20,81.4900833616132,410.4531446625238,254.51186732105225,49.94687764446732,0.8882536450900675,1.9556331601954013,73.24398926575131
2021-01-21,92.67995679192775,413.53070872884854,325.30218521161214,50.177027276534616,0.9137676336407278,4.266973281573415,66.02184289135764
2021-01-22,91.18174928795008,410.58238413915257,236.2140826050585,50.00781393567889,0.8948272447839128,2.2944683826757792,66.99082719673923
2021-01-23,75.35136718347952,406.9053850758244,267.7264612773021,49.97252548475933,0.8642140824244069,4.136416215576355,63.25996918732682
2021-01-24,92.0507136415516,409.0420734353514,193.85689314762888,49.98363458828908,0.9062933910713684,2.9977726981717754,70.33387656356386
2021-01-25,86.31060610816444,410.01889856062985,185.3725093389191,50.10059417685334,0.8876667014247627,2.373406989079439,58.10940976541783
2021-01-26,78.53323943835119,414.7603745717464,272.73187892618085,50.05393328119009,0.9012325757344188,2.7953046294578523,65.28046963816207
2021-01-27,86.26608176410626,414.3362500278171,327.69873799941547,50.11094051919692,0.8986843056696112,1.0087076145586218,66.26024537159283
2021-01-28,76.83289719993121,403.3693299852178,224.3694899502778,50.06002362277364,0.9100762112744072,3.1950469226715876,68.92798856285707
2021-01-29,70.91884788328186,411.15512503664326,252.7722686734374,49.96198417522366,0.8863223513623617,3.2178758303280093,60.63970869265968
2021-01-30,63.86147740848835,411.0262211394203,280.40557761537514,50.18227887185683,0.9156550190622612,2.6182876164739586,60.35714331448504
2021-01-31,82.66545612775366,415.03916556882564,297.325500956387,49.95128966853383,0.904177168615018,1.9092211397770749,63.64102493552466
2021-02-01,77.6059370502574,411.26053552000485,311.501338729473,49.92080439179099,0.9096893322965107,2.854638214848619,66.7252269549086
2021-02-02,72.82176007089039,409.6830968614979,259.297737815846,49.95146894963167,0.9127772723465539,1.573688107158039,63.458221412905736
2021-02-03,87.36173812849276,412.60441834975904,261.17985065968435,49.91908465991116,0.9124344436545258,2.9681765489689482,63.887317463826484
2021-02-04,73.61830453869071,403.5998242999344,272.4191285680218,50.04399031346208,0.9026521285532915,0.8608295337484684,65.6383765406639
2021-02-05,91.26403347547708,409.2463721796677,100.0,49.97808854404872,0.8844304072077513,2.964099064184727,61.50339137108696
2021-02-06,87.64528462158982,409.14881456261395,207.28832474229287,50.019633313756636,0.8942789612756532,3.317395671000879,62.4267137549144
2021-02-07,81.67015676734187,411.6962264802081,319.46877918526013,50.10387050792673,0.8923336406215598,2.459469976090815,67.808813276667
2021-02-08,70.70544705196069,409.1267358979257,215.12445667975092,49.93900443847597,0.8960538399949018,3.012336160539154,62.27029097920477
2021-02-09,72.10495557775721,404.97378115762666,227.7881926985848,49.95198288946708,0.9031077959549393,2.301996770382198,71.82820493678587
2021-02-10,83.17674972627697,405.91906040278013,329.4747543965975,50.02906499809687,0.8840193991728185,3.411525605250964,56.14770280562931
2021-02-11,77.04002155305409,405.10352029463377,274.36189958151607,49.99803082324903,0.9024384496332948,2.5727506859030975,60.10867508826068
2021-02-12,78.97884720162047,410.16539131823,169.15906841191315,49.95986219162559,0.8864113803165191,1.6732788446283515,64.24403609468733
2021-02-13,82.5852870715007,409.7723914545429,228.52567475825032,50.02176292776708,0.8755320700836458,3.0566031514824443,69.91621456812959
2021-02-14,76.61250611708402,401.06758037639315,241.55616071463044,49.9427406510938,0.8860152020570574,2.646309419344597,66.41864285396164
2021-02-15,80.56646154013187,410.5282873162537,270.43787322463373,50.0315345529694,0.8979263583781139,3.166572405214718,67.11109993671626
2021-02-16,76.97572974490522,404.4427961688634,232.86622890730806,50.01489104013789,0.9240043712249023,3.9774118167843313,71.95029872225305
2021-02-17,84.08343230890067,410.0825570178554,218.67725765062326,50.04171643247158,0.8826182484532594,3.885082060268082,54.469640846845195
2021-02-18,80.386907786071,413.2801354338679,255.11653982429272,50.096644178306505,0.8948824763629173,1.9862327767012937,62.230290503693936
2021-02-19,71.59557313492601,412.3409717283789,237.47404410972132,50.07175694076874,0.9066834848187236,3.6604404077318495,62.27875861601724
2021-02-20,87.07731137779295,409.90862669622595,257.06698726102945,49.97837376930908,0.9070168077380396,3.637605844640872,62.058207144873265
2021-02-21,87.71842051505791,409.1393969598233,256.1052913784296,49.96035496066257,0.8840184877738223,1.679946195044804,65.55060555755168
2021-02-22,77.64430356852736,415.30989824700765,207.18656548758452,49.96818985990938,0.8870444431959582,3.008777990406952,67.77118164954527
2021-02-23,70.07833229731258,409.10796427702394,285.38387878688155,50.070257830936036,0.9170849648446654,2.1302562236925966,64.31228489053404
2021-02-24,74.18061247257663,413.95711158140693,207.82100551186193,50.044829352178645,0.9026572164268014,2.257173759461993,58.41104696318495
2021-02-25,89.42413680747707,407.1096200839458,183.73733413135193,49.98100832203087,0.9028354238080404,3.485903128240178,59.393903882000714
2021-02-26,64.01571824920406,403.1428289298789,238.10301122012618,49.97271787908323,0.9107650763119576,1.6473567317466602,65.56192443579916
2021-02-27,96.45361511431946,410.35404900117095,191.0924291062179,49.99343447871853,0.9291644269630276,3.11598601411097,70.92637455921104
2021-02-28,81.70869562861057,406.7205590390701,290.42388307480525,49.93911925939404,0.8991961661646312,2.537784437140747,65.46310707117306
2021-03-01,73.23531709774986,408.4112190904779,285.875318512684,50.074050329145884,0.8971353831235827,3.5105038438964895,68.24269272643801
2021-03-02,84.918130701383,409.0729043025838,240.89736557371705,49.98503158736367,0.871097049208559,3.2767449528795,69.06961547045485
2021-03-03,79.40435423171162,404.26313557901415,290.9445316066358,50.028587763592604,0.8803637184932966,2.391743298402663,61.22910925573078
2021-03-04,85.59880202411266,406.2201607264359,249.24173142094173,49.991234486973624,0.9378363480342943,2.006061375912496,66.73986458055955
2021-03-05,91.83709743928124,410.89831242033904,159.94873684176875,49.936008320731894,0.9243206098399757,3.097501325776126,62.544379450794935
2021-03-06,92.96448165371453,408.44901205438026,293.0649115162702,49.95710557286302,0.9224737481653912,1.946907389635352,68.62686076260493
